dataset_id,movie_name,trial_idx,n_trials_total,start_sample,end_sample,duration_samples,duration_s,acq_rate
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,15,30,15717494,15920954,203460,10.173,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,16,30,15920954,16124471,203517,10.17585,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,17,30,16124471,16327889,203418,10.1709,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,18,30,16327889,16531383,203494,10.1747,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,19,30,16531383,16734872,203489,10.17445,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,20,30,16734872,16938223,203351,10.16755,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,21,30,16938223,17141743,203520,10.176,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,22,30,17141743,17345119,203376,10.1688,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,23,30,17345119,17548511,203392,10.1696,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,24,30,17548511,17751930,203419,10.17095,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,25,30,17751930,17955195,203265,10.16325,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,26,30,17955195,18158439,203244,10.1622,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,27,30,18158439,18361980,203541,10.17705,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,28,30,18361980,18565488,203508,10.1754,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_30x,29,30,18565488,18768869,203381,10.16905,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_3x,0,3,567035,770509,203474,10.1737,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_3x,1,3,770509,974156,203647,10.18235,20000.0
2024.03.01-11.09.01-Rec,step_up_5s_5i_b0_3x,2,3,974156,1177681,203525,10.17625,20000.0
2024.03.01-13.13.16-Rec,baseline_127,0,1,262739,323851,61112,3.0556,20000.0
2024.03.01-13.13.16-Rec,freq_step_5st_3x,0,3,2268235,2776838,508603,25.43015,20000.0
2024.03.01-13.13.16-Rec,freq_step_5st_3x,1,3,2776838,3285806,508968,25.4484,20000.0
2024.03.01-13.13.16-Rec,freq_step_5st_3x,2,3,3285806,3794748,508942,25.4471,20000.0
2024.03.01-13.13.16-Rec,green_blue_3s_3i_3x,0,3,1362763,1606972,244209,12.21045,20000.0
2024.03.01-13.13.16-Rec,green_blue_3s_3i_3x,1,3,1606972,1851173,244201,12.21005,20000.0
2024.03.01-13.13.16-Rec,green_blue_3s_3i_3x,2,3,1851173,2095451,244278,12.2139,20000.0
2024.03.01-13.13.16-Rec,iprgc_test,0,2,19096291,21496291,2400000,120.0,20000.0
2024.03.01-13.13.16-Rec,iprgc_test,1,2,21527581,23927581,2400000,120.0,20000.0
2024.03.01-13.13.16-Rec,moving_h_bar_s5_d8_3x,0,3,4039995,5573618,1533623,76.68115,20000.0
2024.03.01-13.13.16-Rec,moving_h_bar_s5_d8_3x,1,3,5573618,7106748,1533130,76.6565,20000.0
2024.03.01-13.13.16-Rec,moving_h_bar_s5_d8_3x,2,3,7106748,8640124,1533376,76.6688,20000.0
2024.03.01-13.13.16-Rec,perfect_dense_noise_15x15_15hz_r42_3min,0,1,8765450,12429597,3664147,183.20735,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,0,30,12653616,12857124,203508,10.1754,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,1,30,12857124,13060788,203664,10.1832,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,2,30,13060788,13264427,203639,10.18195,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,3,30,13264427,13467875,203448,10.1724,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,4,30,13467875,13671431,203556,10.1778,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,5,30,13671431,13874919,203488,10.1744,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,6,30,13874919,14078600,203681,10.18405,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,7,30,14078600,14282262,203662,10.1831,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,8,30,14282262,14485679,203417,10.17085,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,9,30,14485679,14689408,203729,10.18645,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,10,30,14689408,14893000,203592,10.1796,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,11,30,14893000,15096580,203580,10.179,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,12,30,15096580,15300147,203567,10.17835,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,13,30,15300147,15503683,203536,10.1768,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,14,30,15503683,15707291,203608,10.1804,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,15,30,15707291,15910716,203425,10.17125,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,16,30,15910716,16114264,203548,10.1774,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,17,30,16114264,16317749,203485,10.17425,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,18,30,16317749,16521369,203620,10.181,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,19,30,16521369,16724925,203556,10.1778,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,20,30,16724925,16928460,203535,10.17675,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,21,30,16928460,17131987,203527,10.17635,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,22,30,17131987,17335406,203419,10.17095,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,23,30,17335406,17539121,203715,10.18575,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,24,30,17539121,17742660,203539,10.17695,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,25,30,17742660,17946330,203670,10.1835,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,26,30,17946330,18149929,203599,10.17995,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,27,30,18149929,18353603,203674,10.1837,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,28,30,18353603,18557035,203432,10.1716,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_30x,29,30,18557035,18760722,203687,10.18435,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_3x,0,3,548588,752191,203603,10.18015,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_3x,1,3,752191,955774,203583,10.17915,20000.0
2024.03.01-13.13.16-Rec,step_up_5s_5i_b0_3x,2,3,955774,1159135,203361,10.16805,20000.0
2024.03.01-13.48.58-Rec,baseline_127,0,1,296355,357363,61008,3.0504,20000.0
2024.03.01-13.48.58-Rec,freq_step_5st_3x,0,3,2301763,2810437,508674,25.4337,20000.0
2024.03.01-13.48.58-Rec,freq_step_5st_3x,1,3,2810437,3319267,508830,25.4415,20000.0
2024.03.01-13.48.58-Rec,freq_step_5st_3x,2,3,3319267,3827924,508657,25.43285,20000.0
2024.03.01-13.48.58-Rec,green_blue_3s_3i_3x,0,3,1396185,1640315,244130,12.2065,20000.0
2024.03.01-13.48.58-Rec,green_blue_3s_3i_3x,1,3,1640315,1884739,244424,12.2212,20000.0
2024.03.01-13.48.58-Rec,green_blue_3s_3i_3x,2,3,1884739,2128829,244090,12.2045,20000.0
2024.03.01-13.48.58-Rec,iprgc_test,0,3,19404715,21804715,2400000,120.0,20000.0
2024.03.01-13.48.58-Rec,iprgc_test,1,3,21833491,24233491,2400000,120.0,20000.0
2024.03.01-13.48.58-Rec,iprgc_test,2,3,24256413,24397999,141586,7.0793,20000.0
2024.03.01-13.48.58-Rec,moving_h_bar_s5_d8_3x,0,3,4072342,5605703,1533361,76.66805,20000.0
2024.03.01-13.48.58-Rec,moving_h_bar_s5_d8_3x,1,3,5605703,7138971,1533268,76.6634,20000.0
2024.03.01-13.48.58-Rec,moving_h_bar_s5_d8_3x,2,3,7138971,8672207,1533236,76.6618,20000.0
2024.03.01-13.48.58-Rec,perfect_dense_noise_15x15_15hz_r42_3min,0,1,8797451,12460961,3663510,183.1755,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,0,30,12685051,12888691,203640,10.182,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,1,30,12888691,13092203,203512,10.1756,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,2,30,13092203,13295728,203525,10.17625,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,3,30,13295728,13499239,203511,10.17555,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,4,30,13499239,13702852,203613,10.18065,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,5,30,13702852,13906432,203580,10.179,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,6,30,13906432,14110008,203576,10.1788,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,7,30,14110008,14313860,203852,10.1926,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,8,30,14313860,14517254,203394,10.1697,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,9,30,14517254,14720887,203633,10.18165,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,10,30,14720887,14924403,203516,10.1758,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,11,30,14924403,15127877,203474,10.1737,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,12,30,15127877,15331366,203489,10.17445,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,13,30,15331366,15534810,203444,10.1722,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,14,30,15534810,15738269,203459,10.17295,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,15,30,15738269,15941854,203585,10.17925,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,16,30,15941854,16145679,203825,10.19125,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,17,30,16145679,16349087,203408,10.1704,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,18,30,16349087,16552592,203505,10.17525,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,19,30,16552592,16756162,203570,10.1785,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,20,30,16756162,16959672,203510,10.1755,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,21,30,16959672,17163207,203535,10.17675,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,22,30,17163207,17367023,203816,10.1908,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,23,30,17367023,17570492,203469,10.17345,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,24,30,17570492,17774096,203604,10.1802,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,25,30,17774096,17977630,203534,10.1767,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,26,30,17977630,18181165,203535,10.17675,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,27,30,18181165,18384734,203569,10.17845,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,28,30,18384734,18588256,203522,10.1761,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_30x,29,30,18588256,18791898,203642,10.1821,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_3x,0,3,582004,785472,203468,10.1734,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_3x,1,3,785472,989124,203652,10.1826,20000.0
2024.03.01-13.48.58-Rec,step_up_5s_5i_b0_3x,2,3,989124,1192611,203487,10.17435,20000.0
2024.03.01-14.40.14-Rec,baseline_127,0,1,364691,425593,60902,3.0451,20000.0
2024.03.01-14.40.14-Rec,freq_step_5st_3x,0,3,2367953,2876220,508267,25.41335,20000.0
2024.03.01-14.40.14-Rec,freq_step_5st_3x,1,3,2876220,3384506,508286,25.4143,20000.0
2024.03.01-14.40.14-Rec,freq_step_5st_3x,2,3,3384506,3892767,508261,25.41305,20000.0
2024.03.01-14.40.14-Rec,green_blue_3s_3i_3x,0,3,1463035,1707005,243970,12.1985,20000.0
2024.03.01-14.40.14-Rec,green_blue_3s_3i_3x,1,3,1707005,1951135,244130,12.2065,20000.0
2024.03.01-14.40.14-Rec,green_blue_3s_3i_3x,2,3,1951135,2195215,244080,12.204,20000.0
2024.03.01-14.40.14-Rec,iprgc_test,0,2,19224803,21624803,2400000,120.0,20000.0
2024.03.01-14.40.14-Rec,iprgc_test,1,2,21661463,24061463,2400000,120.0,20000.0
2024.03.01-14.40.14-Rec,moving_h_bar_s5_d8_3x,0,3,4090496,5622511,1532015,76.60075,20000.0
2024.03.01-14.40.14-Rec,moving_h_bar_s5_d8_3x,1,3,5622511,7153889,1531378,76.5689,20000.0
2024.03.01-14.40.14-Rec,moving_h_bar_s5_d8_3x,2,3,7153889,8685752,1531863,76.59315,20000.0
2024.03.01-14.40.14-Rec,perfect_dense_noise_15x15_15hz_r42_3min,0,1,8810745,12471495,3660750,183.0375,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,0,30,12695138,12898449,203311,10.16555,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,1,30,12898449,13101673,203224,10.1612,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,2,30,13101673,13304888,203215,10.16075,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,3,30,13304888,13508154,203266,10.1633,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,4,30,13508154,13711448,203294,10.1647,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,5,30,13711448,13914867,203419,10.17095,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,6,30,13914867,14117982,203115,10.15575,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,7,30,14117982,14321403,203421,10.17105,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,8,30,14321403,14524647,203244,10.1622,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,9,30,14524647,14728023,203376,10.1688,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,10,30,14728023,14931322,203299,10.16495,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,11,30,14931322,15134799,203477,10.17385,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,12,30,15134799,15338154,203355,10.16775,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,13,30,15338154,15541581,203427,10.17135,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,14,30,15541581,15744848,203267,10.16335,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,15,30,15744848,15948123,203275,10.16375,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,16,30,15948123,16151559,203436,10.1718,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,17,30,16151559,16354873,203314,10.1657,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,18,30,16354873,16558200,203327,10.16635,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,19,30,16558200,16761487,203287,10.16435,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,20,30,16761487,16964791,203304,10.1652,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,21,30,16964791,17167938,203147,10.15735,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,22,30,17167938,17371224,203286,10.1643,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,23,30,17371224,17574557,203333,10.16665,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,24,30,17574557,17777938,203381,10.16905,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,25,30,17777938,17981282,203344,10.1672,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,26,30,17981282,18184756,203474,10.1737,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,27,30,18184756,18387967,203211,10.16055,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,28,30,18387967,18591278,203311,10.16555,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_30x,29,30,18591278,18794754,203476,10.1738,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_3x,0,3,649447,852839,203392,10.1696,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_3x,1,3,852839,1055956,203117,10.15585,20000.0
2024.03.01-14.40.14-Rec,step_up_5s_5i_b0_3x,2,3,1055956,1259370,203414,10.1707,20000.0
2024.03.05-10.07.59-Rec,baseline_127,0,1,375618,436707,61089,3.05445,20000.0
2024.03.05-10.07.59-Rec,freq_step_5st_3x,0,3,2378136,2886275,508139,25.40695,20000.0
2024.03.05-10.07.59-Rec,freq_step_5st_3x,1,3,2886275,3394615,508340,25.417,20000.0
2024.03.05-10.07.59-Rec,freq_step_5st_3x,2,3,3394615,3902931,508316,25.4158,20000.0
2024.03.05-10.07.59-Rec,green_blue_3s_3i_3x,0,3,1473695,1717584,243889,12.19445,20000.0
2024.03.05-10.07.59-Rec,green_blue_3s_3i_3x,1,3,1717584,1961479,243895,12.19475,20000.0
2024.03.05-10.07.59-Rec,green_blue_3s_3i_3x,2,3,1961479,2205386,243907,12.19535,20000.0
2024.03.05-10.07.59-Rec,iprgc_test,0,2,19204509,21604509,2400000,120.0,20000.0
2024.03.05-10.07.59-Rec,iprgc_test,1,2,21637765,24037765,2400000,120.0,20000.0
2024.03.05-10.07.59-Rec,moving_h_bar_s5_d8_3x,0,3,4096603,5629099,1532496,76.6248,20000.0
2024.03.05-10.07.59-Rec,moving_h_bar_s5_d8_3x,1,3,5629099,7160907,1531808,76.5904,20000.0
2024.03.05-10.07.59-Rec,moving_h_bar_s5_d8_3x,2,3,7160907,8692967,1532060,76.603,20000.0
2024.03.05-10.07.59-Rec,perfect_dense_noise_15x15_15hz_r42_3min,0,1,8816454,12476688,3660234,183.0117,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,0,30,12700807,12904120,203313,10.16565,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,1,30,12904120,13107415,203295,10.16475,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,2,30,13107415,13310933,203518,10.1759,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,3,30,13310933,13514499,203566,10.1783,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,4,30,13514499,13717987,203488,10.1744,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,5,30,13717987,13921387,203400,10.17,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,6,30,13921387,14124867,203480,10.174,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,7,30,14124867,14328155,203288,10.1644,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,8,30,14328155,14531461,203306,10.1653,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,9,30,14531461,14734884,203423,10.17115,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,10,30,14734884,14938197,203313,10.16565,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,11,30,14938197,15141426,203229,10.16145,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,12,30,15141426,15344642,203216,10.1608,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,13,30,15344642,15547937,203295,10.16475,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,14,30,15547937,15751249,203312,10.1656,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,15,30,15751249,15954423,203174,10.1587,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,16,30,15954423,16157755,203332,10.1666,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,17,30,16157755,16361298,203543,10.17715,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,18,30,16361298,16564786,203488,10.1744,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,19,30,16564786,16768086,203300,10.165,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,20,30,16768086,16971359,203273,10.16365,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,21,30,16971359,17174821,203462,10.1731,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,22,30,17174821,17378178,203357,10.16785,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,23,30,17378178,17581528,203350,10.1675,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,24,30,17581528,17784827,203299,10.16495,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,25,30,17784827,17988424,203597,10.17985,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,26,30,17988424,18191627,203203,10.16015,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,27,30,18191627,18394955,203328,10.1664,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,28,30,18394955,18598211,203256,10.1628,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_30x,29,30,18598211,18801314,203103,10.15515,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_3x,0,3,660900,864232,203332,10.1666,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_3x,1,3,864232,1067336,203104,10.1552,20000.0
2024.03.05-10.07.59-Rec,step_up_5s_5i_b0_3x,2,3,1067336,1270598,203262,10.1631,20000.0
2024.03.05-10.41.23-Rec,baseline_127,0,1,280731,341707,60976,3.0488,20000.0
2024.03.05-10.41.23-Rec,freq_step_5st_3x,0,3,2283985,2792087,508102,25.4051,20000.0
2024.03.05-10.41.23-Rec,freq_step_5st_3x,1,3,2792087,3300541,508454,25.4227,20000.0
2024.03.05-10.41.23-Rec,freq_step_5st_3x,2,3,3300541,3808881,508340,25.417,20000.0
2024.03.05-10.41.23-Rec,green_blue_3s_3i_3x,0,3,1379242,1623281,244039,12.20195,20000.0
2024.03.05-10.41.23-Rec,green_blue_3s_3i_3x,1,3,1623281,1867339,244058,12.2029,20000.0
2024.03.05-10.41.23-Rec,green_blue_3s_3i_3x,2,3,1867339,2111122,243783,12.18915,20000.0
2024.03.05-10.41.23-Rec,iprgc_test,0,2,19482641,21882641,2400000,120.0,20000.0
2024.03.05-10.41.23-Rec,iprgc_test,1,2,21915853,24315853,2400000,120.0,20000.0
2024.03.05-10.41.23-Rec,moving_h_bar_s5_d8_3x,0,3,4055179,5586263,1531084,76.5542,20000.0
2024.03.05-10.41.23-Rec,moving_h_bar_s5_d8_3x,1,3,5586263,7117447,1531184,76.5592,20000.0
2024.03.05-10.41.23-Rec,moving_h_bar_s5_d8_3x,2,3,7117447,8649234,1531787,76.58935,20000.0
2024.03.05-10.41.23-Rec,perfect_dense_noise_15x15_15hz_r42_3min,0,1,8774822,12434475,3659653,182.98265,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,0,30,12657945,12861250,203305,10.16525,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,1,30,12861250,13064658,203408,10.1704,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,2,30,13064658,13268030,203372,10.1686,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,3,30,13268030,13471211,203181,10.15905,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,4,30,13471211,13674639,203428,10.1714,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,5,30,13674639,13877963,203324,10.1662,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,6,30,13877963,14081235,203272,10.1636,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,7,30,14081235,14284733,203498,10.1749,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,8,30,14284733,14488202,203469,10.17345,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,9,30,14488202,14691537,203335,10.16675,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,10,30,14691537,14894848,203311,10.16555,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,11,30,14894848,15098284,203436,10.1718,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,12,30,15098284,15301565,203281,10.16405,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,13,30,15301565,15504923,203358,10.1679,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,14,30,15504923,15708429,203506,10.1753,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,15,30,15708429,15911571,203142,10.1571,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,16,30,15911571,16114750,203179,10.15895,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,17,30,16114750,16318047,203297,10.16485,20000.0
2024.03.05-10.41.23-Rec,step_up_5s_5i_b0_30x,18,30,16318047,16521564,203517,10.17585,20000.0
